﻿núm_corre,año_ocu,día_ocu,hora_ocu,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,estado_con,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,g_hora
8502,2023,10,23,Noche,Septiembre,Domingo,Alta Verapaz,San Cristóbal Verapaz,Ignorado,Hombre,34,30-34,30-34,30 - 34,Ignorado,Mayor,Bus urbano,Toyota,Blanco,Ignorado,Ignorado,Colisión,4
8503,2023,10,15,Tarde,Septiembre,Domingo,El Progreso,Sansare,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camioneta,Ignorado,Gris,Ignorado,Ignorado,Colisión,3
8504,2023,10,15,Tarde,Septiembre,Domingo,El Progreso,Sansare,Ignorado,Hombre,37,35-39,35-39,35 - 39,Ignorado,Mayor,Moto taxi,Bajaj,Ignorado,Ignorado,Ignorado,Colisión,3
8505,2023,11,16,Tarde,Septiembre,Lunes,Guatemala,Guatemala,1,Hombre,71,70-74,60 y más,70 - 74,Ignorado,Mayor,Automóvil,Kia,Corinto,2017,2010-2019,Colisión,3
8506,2023,11,16,Tarde,Septiembre,Lunes,Guatemala,Guatemala,1,Mujer,23,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Scion,Gris,2016,2010-2019,Colisión,3
8507,2023,11,18,Noche,Septiembre,Lunes,Guatemala,San Pedro Ayampuc,Ignorado,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Yamaha,Azul,Ignorado,Ignorado,Derrape,4
8508,2023,11,16,Tarde,Septiembre,Lunes,Guatemala,Guatemala,12,Hombre,20,20-24,20-24,20 - 24,Ebrio,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
8509,2023,11,16,Tarde,Septiembre,Lunes,Guatemala,Guatemala,12,Hombre,47,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Yamaha,Negro,2020,2020-2029,Colisión,3
8510,2023,11,8,Mañana,Septiembre,Lunes,Guatemala,Villa Nueva,4,Mujer,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,2
8511,2023,11,18,Noche,Septiembre,Lunes,Jutiapa,Moyuta,Ignorado,Hombre,34,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
8512,2023,11,14,Tarde,Septiembre,Lunes,Zacapa,Gualán,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,3
8513,2023,11,10,Mañana,Septiembre,Lunes,Escuintla,Santa Lucía Cotzumalguapa,1,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Pick up,Nissan,Blanco,2006,2000-2009,Colisión,2
8514,2023,11,10,Mañana,Septiembre,Lunes,Escuintla,Santa Lucía Cotzumalguapa,1,Hombre,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Honda,Ignorado,2021,2020-2029,Colisión,2
8515,2023,11,13,Tarde,Septiembre,Lunes,Escuintla,San José,Ignorado,Hombre,51,50-54,50-54,50 - 54,Ignorado,Mayor,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Choque,3
8516,2023,11,16,Tarde,Septiembre,Lunes,Escuintla,Escuintla,Ignorado,Hombre,34,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Bajaj,Azul,Ignorado,Ignorado,Derrape,3
8517,2023,11,14,Tarde,Septiembre,Lunes,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Hombre,64,60-64,60 y más,60 - 64,Ignorado,Mayor,Motocicleta,Honda,Rojo,Ignorado,Ignorado,Colisión,3
8518,2023,11,14,Tarde,Septiembre,Lunes,Escuintla,Santa Lucía Cotzumalguapa,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Honda,Blanco,Ignorado,Ignorado,Colisión,3
8519,2023,11,17,Tarde,Septiembre,Lunes,Petén,Las Cruces,Ignorado,Hombre,36,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Italika,Rojo,Ignorado,Ignorado,Derrape,3
8520,2023,11,0,Mañana,Septiembre,Lunes,Quiché,Santa María Nebaj,Ignorado,Hombre,34,30-34,30-34,30 - 34,Ebrio,Mayor,Microbús,Toyota,Gris,Ignorado,Ignorado,Colisión,1
8521,2023,11,0,Mañana,Septiembre,Lunes,Quiché,Santa María Nebaj,Ignorado,Hombre,20,20-24,20-24,20 - 24,Ignorado,Mayor,Camioneta,Honda,Negro,Ignorado,Ignorado,Colisión,1
8522,2023,11,23,Noche,Septiembre,Lunes,Quiché,San Juan Cotzal,Ignorado,Hombre,19,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Suzuki,Gris,Ignorado,Ignorado,Choque,4
8523,2023,11,17,Tarde,Septiembre,Lunes,Sololá,Sololá,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Toyota,Gris,Ignorado,Ignorado,Colisión,3
8524,2023,11,17,Tarde,Septiembre,Lunes,Sololá,Sololá,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Scion,Gris,Ignorado,Ignorado,Colisión,3
8525,2023,12,2,Mañana,Septiembre,Martes,Guatemala,Palencia,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Cabezal,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
8526,2023,12,2,Mañana,Septiembre,Martes,Guatemala,Palencia,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Yamaha,Azul,Ignorado,Ignorado,Colisión,1
8527,2023,12,19,Noche,Septiembre,Martes,Guatemala,Guatemala,6,Hombre,50,50-54,50-54,50 - 54,No Ebrio,Mayor,Pick up,Toyota,Ignorado,Ignorado,Ignorado,Colisión,4
8528,2023,12,19,Noche,Septiembre,Martes,Guatemala,Guatemala,6,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,No Ebrio,Mayor,Motocicleta,Freedom,Ignorado,Ignorado,Ignorado,Colisión,4
8529,2023,12,12,Tarde,Septiembre,Martes,Guatemala,Guatemala,12,Hombre,38,35-39,35-39,35 - 39,Ignorado,Mayor,Automóvil,Volkswagen,Azul,2002,2000-2009,Colisión,3
8530,2023,12,12,Tarde,Septiembre,Martes,Guatemala,Guatemala,12,Hombre,27,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Bajaj,Gris,Ignorado,Ignorado,Colisión,3
8531,2023,12,4,Mañana,Septiembre,Martes,Guatemala,Mixco,2,Hombre,21,20-24,20-24,20 - 24,No Ebrio,Mayor,Motocicleta,Asia Hero,Azul,2022,2020-2029,Derrape,1
8532,2023,12,18,Noche,Septiembre,Martes,Chiquimula,Chiquimula,Ignorado,Hombre,54,50-54,50-54,50 - 54,Ignorado,Mayor,Microbús,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
8533,2023,12,18,Noche,Septiembre,Martes,Chiquimula,Chiquimula,Ignorado,Hombre,46,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
8534,2023,12,15,Tarde,Septiembre,Martes,Escuintla,Escuintla,Ignorado,Hombre,46,45-49,45-49,45 - 49,No Ebrio,Mayor,Motocicleta,Honda,Anaranjado,Ignorado,Ignorado,Derrape,3
8535,2023,12,17,Tarde,Septiembre,Martes,Quetzaltenango,La Esperanza,2,Hombre,37,35-39,35-39,35 - 39,Ignorado,Mayor,Automóvil,Scion,Blanco,Ignorado,Ignorado,Embarrancó,3
8536,2023,12,12,Tarde,Septiembre,Martes,Alta Verapaz,San Pedro Carchá,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Cuatrimoto,TVS Apache,Rojo,2023,2020-2029,Colisión,3
8537,2023,12,12,Tarde,Septiembre,Martes,Alta Verapaz,San Pedro Carchá,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Suzuki,Rojo,2023,2020-2029,Colisión,3
8538,2023,12,20,Noche,Septiembre,Martes,Baja Verapaz,San Jerónimo,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Honda,Negro,Ignorado,Ignorado,Derrape,4
8539,2023,12,23,Noche,Septiembre,Martes,Petén,San Benito,Ignorado,Hombre,47,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Asia Hero,Negro,Ignorado,Ignorado,Colisión,4
8540,2023,12,23,Noche,Septiembre,Martes,Petén,San Benito,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Bajaj,Gris,2023,2020-2029,Colisión,4
8541,2023,12,15,Tarde,Septiembre,Martes,Chimaltenango,Patzicía,Ignorado,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Italika,Azul,2021,2020-2029,Colisión,3
8542,2023,12,15,Tarde,Septiembre,Martes,Chimaltenango,Patzicía,Ignorado,Hombre,69,65-69,60 y más,65 - 69,Ignorado,Mayor,Automóvil,Toyota,Gris,2022,2020-2029,Colisión,3
8543,2023,13,18,Noche,Septiembre,Miércoles,Guatemala,Guatemala,6,Hombre,30,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Mazda,Gris,2012,2010-2019,Colisión,4
8544,2023,13,18,Noche,Septiembre,Miércoles,Guatemala,Guatemala,6,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Italika,Rojo,2022,2020-2029,Colisión,4
8545,2023,13,20,Noche,Septiembre,Miércoles,Guatemala,Guatemala,19,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Mazda,Negro,2023,2020-2029,Colisión,4
8546,2023,13,20,Noche,Septiembre,Miércoles,Guatemala,Guatemala,19,Mujer,26,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Serpento,Negro,2019,2010-2019,Colisión,4
8547,2023,13,6,Mañana,Septiembre,Miércoles,Escuintla,Escuintla,Ignorado,Hombre,47,45-49,45-49,45 - 49,Ignorado,Mayor,Pick up,Jac,Blanco,2023,2020-2029,Choque,2
8548,2023,13,11,Mañana,Septiembre,Miércoles,Escuintla,Palín,Ignorado,Hombre,46,45-49,45-49,45 - 49,Ignorado,Mayor,Camión,Hino,Blanco,1994,1990-1999,Vuelco,2
8549,2023,13,17,Tarde,Septiembre,Miércoles,Escuintla,Tiquisate,Ignorado,Hombre,27,25-29,25-29,25 - 29,Ignorado,Mayor,Cabezal,Freightliner,Café,1999,1990-1999,Colisión,3
8550,2023,13,17,Tarde,Septiembre,Miércoles,Escuintla,Tiquisate,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camioneta,Honda,Negro,2008,2000-2009,Colisión,3
8551,2023,13,23,Noche,Septiembre,Miércoles,Santa Rosa,Chiquimulilla,Ignorado,Hombre,35,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Derrape,4
8552,2023,13,21,Noche,Septiembre,Miércoles,Santa Rosa,Cuilapa,Ignorado,Mujer,46,45-49,45-49,45 - 49,Ignorado,Mayor,Camioneta,Honda,Blanco,Ignorado,Ignorado,Colisión,4
8553,2023,13,21,Noche,Septiembre,Miércoles,Santa Rosa,Cuilapa,Ignorado,Hombre,46,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Genesis,Rojo,Ignorado,Ignorado,Colisión,4
8554,2023,13,16,Tarde,Septiembre,Miércoles,Alta Verapaz,Cobán,Ignorado,Hombre,21,20-24,20-24,20 - 24,Ignorado,Mayor,Pick up,Toyota,Ignorado,2024,2020-2029,Colisión,3
8555,2023,13,16,Tarde,Septiembre,Miércoles,Alta Verapaz,Cobán,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camión,Hino,Ignorado,2020,2020-2029,Colisión,3
8556,2023,13,4,Mañana,Septiembre,Miércoles,Sololá,Sololá,Ignorado,Hombre,32,30-34,30-34,30 - 34,Ebrio,Mayor,Camión,Kia,Blanco,Ignorado,Ignorado,Choque,1
8557,2023,14,11,Mañana,Septiembre,Jueves,Guatemala,Guatemala,13,Hombre,40,40-44,40-44,40 - 44,No Ebrio,Mayor,Automóvil,Kia,Rojo,Ignorado,Ignorado,Colisión,2
8558,2023,14,11,Mañana,Septiembre,Jueves,Guatemala,Guatemala,13,Hombre,28,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Bajaj,Gris,2021,2020-2029,Colisión,2
8559,2023,14,14,Tarde,Septiembre,Jueves,Guatemala,Guatemala,1,Hombre,38,35-39,35-39,35 - 39,No Ebrio,Mayor,Automóvil,Hyundai,Blanco,2018,2010-2019,Colisión,3
8560,2023,14,14,Tarde,Septiembre,Jueves,Guatemala,Guatemala,1,Hombre,45,45-49,45-49,45 - 49,Ignorado,Mayor,Motocicleta,Yamaha,Gris,2017,2010-2019,Colisión,3
8561,2023,14,0,Mañana,Septiembre,Jueves,Santa Rosa,Oratorio,Ignorado,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Italika,Rojo,Ignorado,Ignorado,Derrape,1
8562,2023,14,0,Mañana,Septiembre,Jueves,Izabal,Puerto Barrios,Ignorado,Hombre,34,30-34,30-34,30 - 34,Ebrio,Mayor,Camioneta,Honda,Gris,2004,2000-2009,Colisión,1
8563,2023,14,0,Mañana,Septiembre,Jueves,Izabal,Puerto Barrios,Ignorado,Mujer,31,30-34,30-34,30 - 34,Ignorado,Mayor,Automóvil,Toyota,Gris,2004,2000-2009,Colisión,1
8564,2023,14,0,Mañana,Septiembre,Jueves,Sololá,San Andrés Semetabaj,Ignorado,Mujer,30,30-34,30-34,30 - 34,Ignorado,Mayor,Camioneta,Honda,Gris,Ignorado,Ignorado,Colisión,1
8565,2023,14,0,Mañana,Septiembre,Jueves,Sololá,San Andrés Semetabaj,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Bajaj,Gris,Ignorado,Ignorado,Colisión,1
8566,2023,14,20,Noche,Septiembre,Jueves,Sololá,Panajachel,Ignorado,Hombre,43,40-44,40-44,40 - 44,Ignorado,Mayor,Pick up,Mazda,Blanco,2016,2010-2019,Colisión,4
8567,2023,14,20,Noche,Septiembre,Jueves,Sololá,Panajachel,Ignorado,Hombre,21,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
8568,2023,14,17,Tarde,Septiembre,Jueves,Sololá,Sololá,Ignorado,Hombre,32,30-34,30-34,30 - 34,Ignorado,Mayor,Camión,Ignorado,Ignorado,Ignorado,Ignorado,Embarrancó,3
8569,2023,14,17,Tarde,Septiembre,Jueves,Quetzaltenango,Coatepeque,Ignorado,Hombre,39,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Honda,Rojo,2021,2020-2029,Colisión,3
8570,2023,14,17,Tarde,Septiembre,Jueves,Quetzaltenango,Coatepeque,Ignorado,Hombre,20,20-24,20-24,20 - 24,Ignorado,Mayor,Pick up,Toyota,Gris,1994,1990-1999,Colisión,3
8571,2023,14,21,Noche,Septiembre,Jueves,El Progreso,Guastatoya,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Camión,Hino,Blanco,2019,2010-2019,Colisión,4
8572,2023,14,21,Noche,Septiembre,Jueves,El Progreso,Guastatoya,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Pick up,Chevrolet,Anaranjado,2002,2000-2009,Colisión,4
8573,2023,14,22,Noche,Septiembre,Jueves,Guatemala,Guatemala,7,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Pick up,Hyundai,Blanco,2008,2000-2009,Colisión,4
8574,2023,14,22,Noche,Septiembre,Jueves,Guatemala,Guatemala,7,Hombre,36,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Asia Hero,Negro,2019,2010-2019,Colisión,4
8575,2023,14,21,Noche,Septiembre,Jueves,Jutiapa,Asunción Mita,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Pick up,Jeep,Negro,Ignorado,Ignorado,Colisión,4
8576,2023,14,21,Noche,Septiembre,Jueves,Jutiapa,Asunción Mita,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Mitsubishi,Ignorado,Ignorado,Ignorado,Colisión,4
8577,2023,15,12,Tarde,Septiembre,Viernes,Guatemala,Guatemala,1,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Ignorado,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,3
8578,2023,15,12,Tarde,Septiembre,Viernes,Guatemala,Guatemala,1,Hombre,32,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Ignorado,Rojo,Ignorado,Ignorado,Colisión,3
8579,2023,15,18,Noche,Septiembre,Viernes,Guatemala,Guatemala,7,Hombre,26,25-29,25-29,25 - 29,Ebrio,Mayor,Automóvil,Honda,Gris,2010,2010-2019,Colisión,4
8580,2023,15,18,Noche,Septiembre,Viernes,Guatemala,Guatemala,7,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Mazda,Ignorado,2008,2000-2009,Colisión,4
8581,2023,15,0,Mañana,Septiembre,Viernes,Guatemala,Villa Canales,Ignorado,Hombre,39,35-39,35-39,35 - 39,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
8582,2023,15,0,Mañana,Septiembre,Viernes,Guatemala,Villa Canales,Ignorado,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
8583,2023,15,2,Mañana,Septiembre,Viernes,Guatemala,Villa Canales,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
8584,2023,15,2,Mañana,Septiembre,Viernes,Guatemala,Villa Canales,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
8585,2023,15,2,Mañana,Septiembre,Viernes,Guatemala,Villa Nueva,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Motocicleta,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
8586,2023,15,2,Mañana,Septiembre,Viernes,Guatemala,Villa Nueva,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
8587,2023,15,0,Mañana,Septiembre,Viernes,Guatemala,Villa Nueva,5,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Honda,Ignorado,2014,2010-2019,Choque,1
8588,2023,15,3,Mañana,Septiembre,Viernes,Guatemala,Villa Nueva,5,Hombre,25,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Choque,1
8589,2023,15,20,Noche,Septiembre,Viernes,Guatemala,Amatitlán,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ebrio,Mayor,Camioneta,Ford,Gris,2022,2020-2029,Colisión,4
8590,2023,15,20,Noche,Septiembre,Viernes,Guatemala,Amatitlán,Ignorado,Hombre,33,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Bajaj,Negro,2020,2020-2029,Colisión,4
8591,2023,15,0,Mañana,Septiembre,Viernes,Guatemala,Mixco,4,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Bajaj,Rojo,Ignorado,Ignorado,Derrape,1
8592,2023,15,0,Mañana,Septiembre,Viernes,Guatemala,Mixco,3,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Mazda,Rojo,2010,2010-2019,Colisión,1
8593,2023,15,0,Mañana,Septiembre,Viernes,Guatemala,Mixco,3,Mujer,29,25-29,25-29,25 - 29,Ignorado,Mayor,Automóvil,Mazda,Negro,2021,2020-2029,Colisión,1
8594,2023,15,4,Mañana,Septiembre,Viernes,Guatemala,Mixco,1,Hombre,36,35-39,35-39,35 - 39,Ebrio,Mayor,Camioneta,Mazda,Café,2017,2010-2019,Colisión,1
8595,2023,15,4,Mañana,Septiembre,Viernes,Guatemala,Mixco,1,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Microbús,Hyundai,Verde,1998,1990-1999,Colisión,1
8596,2023,15,5,Mañana,Septiembre,Viernes,Jutiapa,Santa Catarina Mita,Ignorado,Mujer,33,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,Suzuki,Negro,2011,2010-2019,Derrape,1
8597,2023,15,19,Noche,Septiembre,Viernes,Zacapa,Río Hondo,Ignorado,Hombre,20,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Suzuki,Azul,2007,2000-2009,Colisión,4
8598,2023,15,19,Noche,Septiembre,Viernes,Zacapa,Río Hondo,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
8599,2023,15,0,Mañana,Septiembre,Viernes,Escuintla,Guanagazapa,Ignorado,Hombre,26,25-29,25-29,25 - 29,Ebrio,Mayor,Automóvil,Mitsubishi,Café,1991,1990-1999,Colisión,1
8600,2023,15,0,Mañana,Septiembre,Viernes,Escuintla,Guanagazapa,Ignorado,Hombre,29,25-29,25-29,25 - 29,Ignorado,Mayor,Camioneta,Toyota,Negro,2011,2010-2019,Colisión,1
8601,2023,15,2,Mañana,Septiembre,Viernes,Huehuetenango,La Democracia,Ignorado,Hombre,40,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,Freedom,Rojo,Ignorado,Ignorado,Colisión,1
8602,2023,15,2,Mañana,Septiembre,Viernes,Huehuetenango,La Democracia,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
8603,2023,15,9,Mañana,Septiembre,Viernes,Baja Verapaz,San Miguel Chicaj,Ignorado,Hombre,40,40-44,40-44,40 - 44,Ignorado,Mayor,Pick up,Toyota,Gris,1987,1980-1989,Colisión,2
8604,2023,15,9,Mañana,Septiembre,Viernes,Baja Verapaz,San Miguel Chicaj,Ignorado,Hombre,18,15-19,15-19,15 - 19,Ignorado,Mayor,Motocicleta,Bajaj,Azul,2013,2010-2019,Colisión,2
8605,2023,15,1,Mañana,Septiembre,Viernes,Izabal,Puerto Barrios,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Automóvil,Mazda,Azul,1996,1990-1999,Colisión,1
8606,2023,15,1,Mañana,Septiembre,Viernes,Izabal,Puerto Barrios,Ignorado,Hombre,26,25-29,25-29,25 - 29,Ignorado,Mayor,Motocicleta,Italika,Negro,Ignorado,Ignorado,Colisión,1
8607,2023,15,11,Mañana,Septiembre,Viernes,Petén,San Benito,Ignorado,Hombre,49,45-49,45-49,45 - 49,Ignorado,Mayor,Moto taxi,Bajaj,Rojo,2012,2010-2019,Colisión,2
8608,2023,15,11,Mañana,Septiembre,Viernes,Petén,San Benito,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Bajaj,Gris,2023,2020-2029,Colisión,2
8609,2023,15,20,Noche,Septiembre,Viernes,Petén,La Libertad,Ignorado,Hombre,27,25-29,25-29,25 - 29,Ignorado,Mayor,Camión,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
8610,2023,15,20,Noche,Septiembre,Viernes,Petén,La Libertad,Ignorado,Hombre,43,40-44,40-44,40 - 44,Ignorado,Mayor,Camión,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,4
8611,2023,15,19,Noche,Septiembre,Viernes,Sacatepéquez,Antigua Guatemala,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Italika,Ignorado,Ignorado,Ignorado,Colisión,4
8612,2023,15,19,Noche,Septiembre,Viernes,Sacatepéquez,Antigua Guatemala,Ignorado,Hombre,42,40-44,40-44,40 - 44,Ignorado,Mayor,Motocicleta,Yamaha,Rojo,2020,2020-2029,Colisión,4
8613,2023,16,0,Mañana,Septiembre,Sábado,Guatemala,Villa Nueva,Ignorado,Hombre,23,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Haojue,Negro,Ignorado,Ignorado,Derrape,1
8614,2023,16,4,Mañana,Septiembre,Sábado,Guatemala,Mixco,8,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Automóvil,Ignorado,Ignorado,Ignorado,Ignorado,Colisión,1
8615,2023,16,4,Mañana,Septiembre,Sábado,Guatemala,Mixco,8,Mujer,22,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Honda,Rojo,Ignorado,Ignorado,Colisión,1
8616,2023,16,10,Mañana,Septiembre,Sábado,Petén,Flores,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ignorado,Mayor,Motocicleta,Bajaj,Negro,Ignorado,Ignorado,Choque,2
8617,2023,16,8,Mañana,Septiembre,Sábado,Alta Verapaz,Cobán,2,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Bus urbano,Ignorado,Blanco,Ignorado,Ignorado,Colisión,2
8618,2023,16,8,Mañana,Septiembre,Sábado,Alta Verapaz,Cobán,2,Hombre,32,30-34,30-34,30 - 34,Ignorado,Mayor,Motocicleta,TVS Apache,Negro,Ignorado,Ignorado,Colisión,2
8619,2023,16,14,Tarde,Septiembre,Sábado,Guatemala,Chinautla,Ignorado,Hombre,24,20-24,20-24,20 - 24,Ebrio,Mayor,Automóvil,Chevrolet,Rojo,2005,2000-2009,Colisión,3
8620,2023,16,14,Tarde,Septiembre,Sábado,Guatemala,Chinautla,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Pick up,Nissan,Azul,2001,2000-2009,Colisión,3
8621,2023,16,0,Mañana,Septiembre,Sábado,Chimaltenango,Chimaltenango,Ignorado,Hombre,28,25-29,25-29,25 - 29,Ebrio,Mayor,Camión,Kia,Blanco,2022,2020-2029,Colisión,1
8622,2023,16,0,Mañana,Septiembre,Sábado,Chimaltenango,Chimaltenango,Ignorado,Hombre,Ignorada,Ignorado,Ignorado,Ignorado,Ignorado,Mayor,Camión,Freightliner,Blanco,2006,2000-2009,Colisión,1
8623,2023,16,21,Noche,Septiembre,Sábado,Zacapa,Teculután,Ignorado,Hombre,45,45-49,45-49,45 - 49,Ebrio,Mayor,Motocicleta,Suzuki,Rojo,Ignorado,Ignorado,Colisión,4
8624,2023,16,21,Noche,Septiembre,Sábado,Zacapa,Teculután,Ignorado,Hombre,41,40-44,40-44,40 - 44,Ebrio,Mayor,Motocicleta,Freedom,Ignorado,Ignorado,Ignorado,Colisión,4
