núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,depto_ocu,mupio_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,mayor_menor,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,tipo_veh,marca_veh,int_o_noint
6009,2019,21,16,3,2,7,7,1,101,10,2,20,3,3,5,1,5,2018,5,1,2,4,39,1
6010,2019,21,22,4,3,7,7,1,115,99,1,11,1,1,3,2,10,9999,99,1,2,1,10,1
6011,2019,21,0,1,1,7,7,1,108,99,1,999,16,12,18,1,3,9999,99,6,1,4,67,2
6012,2019,21,0,1,1,7,7,22,2203,99,1,30,5,5,7,1,4,1993,3,1,2,1,27,1
6013,2019,21,17,3,2,7,7,22,2201,99,1,20,3,3,5,1,5,9999,99,6,2,4,67,2
6014,2019,21,17,3,2,7,7,22,2201,99,2,16,2,2,4,2,5,9999,99,6,2,4,67,1
6015,2019,21,20,4,3,7,7,21,2106,99,1,22,3,3,5,1,99,9999,99,1,2,9,28,1
6016,2019,21,20,4,3,7,7,21,2106,99,1,21,3,3,5,1,99,9999,99,1,2,9,28,1
6017,2019,21,20,4,3,7,7,21,2106,99,2,20,3,3,5,1,99,9999,99,1,2,9,28,1
6018,2019,21,23,4,3,7,7,20,2004,99,2,27,4,4,6,1,1,9999,99,1,2,4,32,1
6019,2019,21,23,4,3,7,7,20,2004,99,2,7,1,1,2,2,1,9999,99,1,2,4,32,1
6020,2019,21,23,4,3,7,7,20,2004,99,1,2,1,1,1,2,1,9999,99,1,2,4,32,1
6021,2019,21,23,4,3,7,7,19,1903,99,1,31,5,5,7,1,99,9999,99,1,2,4,999,1
6022,2019,21,0,1,1,7,7,5,506,99,1,32,5,5,7,1,1,2018,5,6,2,4,6,1
6023,2019,21,20,4,3,7,7,11,1102,99,2,32,5,5,7,1,5,9999,99,1,2,4,168,1
6024,2019,21,11,2,1,7,7,11,1108,99,1,22,3,3,5,1,99,9999,99,1,2,4,999,1
6025,2019,21,21,4,3,7,7,9,920,99,1,54,9,9,11,1,5,9999,99,1,2,4,67,1
6026,2019,21,15,3,2,7,7,12,1217,99,2,49,8,8,10,1,99,9999,99,1,2,4,27,1
6027,2019,21,20,4,3,7,7,2,202,99,1,33,5,5,7,1,2,9999,99,1,2,12,69,2
6028,2019,21,20,4,3,7,7,2,202,99,1,999,16,12,18,1,9,9999,99,1,2,3,69,1
6029,2019,21,20,4,3,7,7,2,202,99,2,33,5,5,7,1,2,9999,99,1,2,12,69,1
6030,2019,21,20,4,3,7,7,2,202,99,1,3,1,1,1,2,2,9999,99,1,2,12,69,1
6031,2019,21,20,4,3,7,7,2,202,99,1,19,2,2,4,1,2,9999,99,1,2,12,69,1
6032,2019,21,20,4,3,7,7,2,202,99,1,44,7,7,9,1,2,9999,99,1,2,12,69,1
6033,2019,21,20,4,3,7,7,2,202,99,2,32,5,5,7,1,2,9999,99,1,2,12,69,1
6034,2019,21,20,4,3,7,7,2,202,99,1,20,3,3,5,1,2,9999,99,1,2,12,69,1
6035,2019,21,20,4,3,7,7,2,202,99,1,18,2,2,4,1,2,9999,99,1,2,12,69,1
6036,2019,21,20,4,3,7,7,2,202,99,1,25,4,4,6,1,2,9999,99,1,2,12,69,1
6037,2019,21,20,4,3,7,7,2,202,99,1,25,4,4,6,1,2,9999,99,1,2,12,69,1
6038,2019,21,20,4,3,7,7,2,202,99,2,59,10,10,12,1,2,9999,99,1,2,12,69,1
6039,2019,21,20,4,3,7,7,2,202,99,2,46,8,8,10,1,2,9999,99,1,2,12,69,1
6040,2019,21,20,4,3,7,7,2,202,99,2,46,8,8,10,1,2,9999,99,1,2,12,69,1
6041,2019,21,20,4,3,7,7,2,202,99,2,47,8,8,10,1,2,9999,99,1,2,12,69,1
6042,2019,21,20,4,3,7,7,2,202,99,1,52,9,9,11,1,2,9999,99,1,2,12,69,1
6043,2019,21,20,4,3,7,7,2,202,99,2,24,3,3,5,1,2,9999,99,1,2,12,69,1
6044,2019,21,20,4,3,7,7,2,202,99,2,2,1,1,1,2,2,9999,99,1,2,12,69,1
6045,2019,21,19,4,3,7,7,18,1804,99,1,43,7,7,9,1,2,9999,99,4,2,5,48,1
6046,2019,21,21,4,3,7,7,4,401,99,1,21,3,3,5,1,6,1999,3,1,1,1,27,2
6047,2019,22,13,3,2,7,1,1,101,5,1,41,7,7,9,1,99,9999,99,6,2,4,999,1
6048,2019,22,22,4,3,7,1,1,101,12,1,24,3,3,5,1,5,9999,99,1,2,4,54,1
6049,2019,22,22,4,3,7,1,1,101,12,2,999,16,12,18,1,5,9999,99,1,2,4,54,1
6050,2019,22,16,3,2,7,1,1,101,18,1,18,2,2,4,1,1,2006,4,1,2,4,3,1
6051,2019,22,17,3,2,7,1,1,115,99,1,17,2,2,4,2,4,9999,99,4,2,1,28,1
6052,2019,22,11,2,1,7,1,21,2106,99,1,29,4,4,6,1,5,9999,99,1,2,4,6,1
6053,2019,22,11,2,1,7,1,21,2106,99,1,25,4,4,6,1,5,9999,99,1,2,4,999,1
6054,2019,22,15,3,2,7,1,19,1905,99,1,20,3,3,5,1,1,9999,99,1,2,4,67,1
6055,2019,22,17,3,2,7,1,19,1905,99,1,42,7,7,9,1,99,9999,99,1,2,4,999,1
6056,2019,22,17,3,2,7,1,19,1905,99,2,999,16,12,18,1,99,9999,99,1,2,4,999,1
6057,2019,22,0,1,1,7,1,6,607,99,1,18,2,2,4,1,99,9999,99,2,1,4,27,2
6058,2019,22,1,1,1,7,1,16,1604,99,1,999,16,12,18,1,4,9999,99,1,2,1,48,1
6059,2019,22,1,1,1,7,1,16,1604,99,1,999,16,12,18,1,1,9999,99,1,2,4,999,1
6060,2019,22,14,3,2,7,1,16,1611,99,1,19,2,2,4,1,1,9999,99,3,2,14,999,1
6061,2019,22,15,3,2,7,1,16,1609,99,1,999,16,12,18,1,99,9999,99,1,1,4,6,2
6062,2019,22,20,4,3,7,1,3,301,99,1,31,5,5,7,1,3,9999,99,1,2,9,28,1
6063,2019,23,12,3,2,7,2,1,108,99,2,46,8,8,10,1,5,2012,5,1,2,1,56,1
6064,2019,23,12,3,2,7,2,1,108,99,2,25,4,4,6,1,5,2012,5,1,2,1,56,1
6065,2019,23,17,3,2,7,2,4,401,99,1,25,4,4,6,1,2,2012,5,2,1,7,30,2
6066,2019,23,23,4,3,7,2,15,1501,99,1,51,9,9,11,1,99,9999,99,1,2,4,999,1
6067,2019,23,23,4,3,7,2,15,1501,99,1,40,7,7,9,1,4,9999,99,1,2,4,67,1
6068,2019,23,17,3,2,7,2,15,1502,99,2,37,6,6,8,1,5,9999,99,1,2,4,32,1
6069,2019,23,17,3,2,7,2,15,1502,99,2,42,7,7,9,1,5,9999,99,1,2,4,32,1
6070,2019,23,21,4,3,7,2,1,115,99,1,24,3,3,5,1,9,2013,5,1,2,1,28,1
6071,2019,23,21,4,3,7,2,1,101,7,1,23,3,3,5,1,1,2018,5,1,2,4,163,1
6072,2019,23,23,4,3,7,2,1,101,2,1,45,8,8,10,1,99,9999,99,1,1,4,999,2
6073,2019,23,11,2,1,7,2,1,108,99,1,58,10,10,12,1,1,1990,3,1,1,4,32,2
6074,2019,23,20,4,3,7,2,5,507,99,1,35,6,6,8,1,1,9999,99,1,1,4,6,2
6075,2019,24,3,1,1,7,3,1,109,99,1,25,4,4,6,1,5,2018,5,2,1,4,67,2
6076,2019,24,17,3,2,7,3,11,1107,99,2,19,2,2,4,1,5,9999,99,1,2,4,27,1
6077,2019,24,17,3,2,7,3,16,1601,99,1,13,1,1,3,2,6,9999,99,1,2,3,999,1
6078,2019,24,17,3,2,7,3,16,1601,99,1,13,1,1,3,2,6,9999,99,1,1,3,999,2
6079,2019,24,12,3,2,7,3,9,920,99,1,41,7,7,9,1,1,2012,5,1,2,4,137,1
6080,2019,24,19,4,3,7,3,1,101,1,1,23,3,3,5,1,4,9999,99,1,2,4,32,1
6081,2019,24,20,4,3,7,3,1,108,99,1,29,4,4,6,1,1,9999,99,1,2,4,6,1
6082,2019,24,17,3,2,7,3,1,101,19,1,29,4,4,6,1,5,9999,99,2,2,4,3,1
6083,2019,24,12,3,2,7,3,17,1701,99,2,52,9,9,11,1,1,9999,99,2,2,4,32,1
6084,2019,24,23,4,3,7,3,1,101,18,1,34,5,5,7,1,2,9999,99,2,2,2,13,1
6085,2019,25,0,1,1,7,4,1,101,1,1,30,5,5,7,1,1,9999,99,1,2,4,999,1
6086,2019,25,5,1,1,7,4,1,101,13,1,38,6,6,8,1,6,2015,5,1,2,4,64,1
6087,2019,25,11,2,1,7,4,1,101,7,1,24,3,3,5,1,1,2009,4,1,1,4,67,2
6088,2019,25,11,2,1,7,4,1,101,7,2,21,3,3,5,1,1,2009,4,1,1,4,67,2
6089,2019,25,14,3,2,7,4,4,415,99,1,19,2,2,4,1,1,2013,5,2,2,4,2,1
6090,2019,25,14,3,2,7,4,4,415,99,2,17,2,2,4,2,1,2013,5,2,2,4,2,1
6091,2019,25,17,3,2,7,4,7,704,99,2,17,2,2,4,2,1,9999,99,1,2,3,67,1
6092,2019,25,17,3,2,7,4,7,704,99,2,17,2,2,4,2,1,9999,99,1,2,3,67,1
6093,2019,25,8,2,1,7,4,6,608,99,1,27,4,4,6,1,1,9999,99,2,2,4,999,1
6094,2019,25,16,3,2,7,4,5,511,99,1,29,4,4,6,1,5,2016,5,1,2,4,32,1
6095,2019,25,21,4,3,7,4,5,501,99,1,45,8,8,10,1,4,2014,5,2,2,1,48,1
6096,2019,25,22,4,3,7,4,2,204,99,2,24,3,3,5,1,9,2008,4,2,2,1,27,1
6097,2019,25,14,3,2,7,4,1,101,12,1,19,2,2,4,1,3,2012,5,1,2,4,76,1
6098,2019,26,6,2,1,7,5,1,116,99,2,40,7,7,9,1,1,9999,99,1,2,4,18,2
6099,2019,26,6,2,1,7,5,1,116,99,1,40,7,7,9,1,5,9999,99,1,2,4,67,2
6100,2019,26,5,1,1,7,5,1,115,99,1,75,14,11,16,1,5,9999,99,1,2,4,27,1
6101,2019,26,5,1,1,7,5,1,116,99,2,25,4,4,6,1,4,2002,4,2,2,1,69,1
6102,2019,26,0,1,1,7,5,14,1409,99,1,33,5,5,7,1,4,1994,3,3,2,3,69,1
6103,2019,26,0,1,1,7,5,14,1409,99,1,38,6,6,8,1,4,1994,3,3,2,3,69,1
6104,2019,26,0,1,1,7,5,14,1409,99,1,1,1,1,1,2,4,1994,3,3,2,3,69,1
6105,2019,26,0,1,1,7,5,14,1409,99,1,65,12,11,14,1,4,1994,3,3,2,3,69,1
6106,2019,26,0,1,1,7,5,14,1409,99,2,29,4,4,6,1,4,1994,3,3,2,3,69,1
6107,2019,26,0,1,1,7,5,14,1409,99,2,55,10,10,12,1,4,1994,3,3,2,3,69,1
6108,2019,26,0,1,1,7,5,14,1409,99,2,6,1,1,2,2,4,1994,3,3,2,3,69,1
6109,2019,26,0,1,1,7,5,14,1409,99,2,18,2,2,4,1,4,1994,3,3,2,3,69,1
6110,2019,26,0,1,1,7,5,14,1409,99,1,19,2,2,4,1,4,1994,3,3,2,3,69,1
6111,2019,26,23,4,3,7,5,5,501,99,1,51,9,9,11,1,1,9999,99,1,1,4,32,2
6112,2019,26,23,4,3,7,5,5,501,99,1,22,3,3,5,1,1,9999,99,1,2,4,32,1
6113,2019,26,16,3,2,7,5,2,204,99,1,23,3,3,5,1,5,2016,5,1,2,4,64,1
6114,2019,26,14,3,2,7,5,7,701,99,1,34,5,5,7,1,99,2018,5,1,2,9,69,1
6115,2019,26,14,3,2,7,5,7,701,99,2,24,3,3,5,1,99,2018,5,1,2,9,69,1
6116,2019,26,14,3,2,7,5,7,701,99,1,8,1,1,2,2,99,2018,5,1,2,9,69,1
6117,2019,26,14,3,2,7,5,7,701,99,2,26,4,4,6,1,99,2018,5,1,2,9,69,1
6118,2019,26,14,3,2,7,5,7,701,99,2,70,13,11,15,1,99,2018,5,1,2,9,69,1
6119,2019,26,18,4,3,7,5,1,101,6,1,19,2,2,4,1,5,2015,5,1,2,4,32,1
6120,2019,26,17,3,2,7,5,1,101,7,1,52,9,9,11,1,5,2015,5,1,2,4,3,1
6121,2019,26,10,2,1,7,5,2,201,99,1,83,15,11,17,1,6,1994,3,2,2,3,69,1
6122,2019,26,19,4,3,7,5,9,903,99,1,43,7,7,9,1,5,9999,99,1,1,4,27,2
6123,2019,27,22,4,3,7,6,1,101,3,1,999,16,12,18,1,5,9999,99,1,2,4,27,1
6124,2019,27,22,4,3,7,6,1,101,3,2,22,3,3,5,1,5,9999,99,1,2,4,27,1
6125,2019,27,7,2,1,7,6,1,101,17,1,21,3,3,5,1,5,2018,5,1,2,4,6,1
6126,2019,27,23,4,3,7,6,1,117,99,1,24,3,3,5,1,1,9999,99,1,2,4,32,1
6127,2019,27,23,4,3,7,6,1,117,99,1,16,2,2,4,2,1,9999,99,1,2,4,32,1
6128,2019,27,21,4,3,7,6,2,203,99,1,68,12,11,14,1,11,1989,2,2,2,3,52,1
6129,2019,27,1,1,1,7,6,5,510,99,1,36,6,6,8,1,5,9999,99,1,1,4,6,2
6130,2019,27,1,1,1,7,6,5,510,99,1,31,5,5,7,1,5,9999,99,1,2,4,6,1
6131,2019,27,18,4,3,7,6,1,101,10,1,40,7,7,9,1,2,2017,5,1,2,4,25,1
6132,2019,27,13,3,2,7,6,11,1101,99,1,21,3,3,5,1,5,2016,5,1,2,4,27,1
6133,2019,27,21,4,3,7,6,9,905,99,1,3,1,1,1,2,10,9999,99,1,1,3,69,2
6134,2019,27,13,3,2,7,6,1,116,99,2,72,13,11,15,1,5,2017,5,1,2,4,18,1
6135,2019,27,19,4,3,7,6,1,101,7,1,33,5,5,7,1,5,9999,99,2,1,4,76,2
6136,2019,27,22,4,3,7,6,1,101,1,1,19,2,2,4,1,1,2010,5,1,2,4,2,1
6137,2019,27,23,4,3,7,6,1,101,7,1,19,2,2,4,1,5,2013,5,1,1,4,27,2
6138,2019,28,2,1,1,7,6,1,115,99,1,23,3,3,5,1,99,9999,99,6,1,4,32,2
6139,2019,28,2,1,1,7,6,1,101,17,1,39,6,6,8,1,99,9999,99,1,2,4,32,1
6140,2019,28,15,3,2,7,7,2,208,99,1,34,5,5,7,1,10,1999,3,1,2,12,28,1
6141,2019,28,15,3,2,7,7,2,208,99,1,25,4,4,6,1,10,1999,3,1,1,12,28,2
6142,2019,28,15,3,2,7,7,2,208,99,2,17,2,2,4,2,10,1999,3,1,2,12,28,1
6143,2019,28,15,3,2,7,7,2,208,99,1,27,4,4,6,1,10,1999,3,1,2,12,28,1
6144,2019,28,15,3,2,7,7,2,208,99,1,39,6,6,8,1,10,1999,3,1,2,12,28,1
6145,2019,28,15,3,2,7,7,2,208,99,2,30,5,5,7,1,10,1999,3,1,2,12,28,1
6146,2019,28,15,3,2,7,7,2,208,99,2,78,14,11,16,1,10,1999,3,1,2,12,28,1
6147,2019,28,15,3,2,7,7,2,208,99,1,29,4,4,6,1,10,1999,3,1,2,12,28,1
6148,2019,28,15,3,2,7,7,2,208,99,2,67,12,11,14,1,10,1999,3,1,2,12,28,1
6149,2019,28,15,3,2,7,7,2,208,99,1,22,3,3,5,1,10,1999,3,1,2,12,28,1
6150,2019,28,12,3,2,7,7,18,1803,99,1,61,11,11,13,1,5,2016,5,1,2,4,27,1
6151,2019,28,12,3,2,7,7,18,1803,99,1,18,2,2,4,1,5,2016,5,1,2,4,27,1
6152,2019,28,12,3,2,7,7,18,1803,99,1,16,2,2,4,2,99,9999,99,1,2,4,67,1
6153,2019,28,17,3,2,7,7,18,1804,99,1,32,5,5,7,1,3,9999,99,1,2,1,69,1
6154,2019,28,17,3,2,7,7,18,1804,99,2,34,5,5,7,1,3,9999,99,1,2,1,69,1
6155,2019,28,17,3,2,7,7,18,1804,99,2,33,5,5,7,1,3,9999,99,1,2,1,69,1
6156,2019,28,17,3,2,7,7,18,1804,99,2,9,1,1,2,2,3,9999,99,1,2,1,69,1
6157,2019,28,17,3,2,7,7,18,1804,99,1,35,6,6,8,1,99,9999,99,1,1,2,69,2
6158,2019,28,17,3,2,7,7,18,1804,99,2,36,6,6,8,1,99,9999,99,1,1,2,69,2
6159,2019,28,17,3,2,7,7,18,1804,99,1,5,1,1,2,2,99,9999,99,1,2,2,69,1
6160,2019,28,17,3,2,7,7,18,1804,99,1,10,1,1,3,2,99,9999,99,1,1,2,69,2
6161,2019,28,13,3,2,7,7,17,1706,99,1,28,4,4,6,1,99,9999,99,1,2,4,32,1
6162,2019,28,13,3,2,7,7,17,1706,99,1,30,5,5,7,1,99,9999,99,1,2,4,32,1
6163,2019,28,6,2,1,7,7,9,901,99,2,14,1,1,3,2,3,9999,99,2,2,3,69,1
6164,2019,28,6,2,1,7,7,9,901,99,2,16,2,2,4,2,3,9999,99,2,2,3,69,1
6165,2019,28,20,4,3,7,7,1,115,99,1,39,6,6,8,1,14,9999,99,1,2,4,20,1
6166,2019,28,20,4,3,7,7,1,115,99,1,20,3,3,5,1,5,2019,5,1,2,4,64,1
6167,2019,28,20,4,3,7,7,1,115,99,2,17,2,2,4,2,5,2019,5,1,2,4,64,1
6168,2019,28,2,1,1,7,7,1,101,11,1,19,2,2,4,1,3,9999,99,6,2,4,67,1
6169,2019,28,1,1,1,7,7,1,101,11,1,21,3,3,5,1,99,9999,99,1,2,4,67,1
6170,2019,28,16,3,2,7,7,1,116,99,1,20,3,3,5,1,5,2017,5,1,2,4,6,1
6171,2019,28,2,1,1,7,7,1,101,4,2,31,5,5,7,1,5,9999,99,1,2,4,72,1
6172,2019,28,2,1,1,7,7,1,101,4,2,30,5,5,7,1,5,9999,99,1,2,4,72,1
6173,2019,28,20,4,3,7,7,22,2213,99,1,28,4,4,6,1,99,9999,99,1,2,3,69,1
6174,2019,28,20,4,3,7,7,22,2213,99,1,28,4,4,6,1,99,9999,99,1,2,3,69,1
6175,2019,28,20,4,3,7,7,22,2213,99,2,5,1,1,2,2,99,9999,99,1,2,3,69,1
6176,2019,29,2,1,1,7,1,1,115,99,1,24,3,3,5,1,5,9999,99,2,1,4,67,2
6177,2019,29,1,1,1,7,1,1,101,10,1,32,5,5,7,1,2,9999,99,2,1,1,28,2
6178,2019,29,12,3,2,7,1,12,1211,99,1,40,7,7,9,1,2,9999,99,4,2,2,69,1
6179,2019,29,12,3,2,7,1,12,1211,99,2,27,4,4,6,1,2,9999,99,4,2,2,69,1
6180,2019,29,18,4,3,7,1,6,602,99,1,23,3,3,5,1,3,9999,99,2,2,4,3,1
6181,2019,29,21,4,3,7,1,7,713,99,2,4,1,1,1,2,4,9999,99,1,2,2,69,1
6182,2019,29,21,4,3,7,1,7,713,99,1,2,1,1,1,2,4,9999,99,1,2,2,69,1
6183,2019,29,23,4,3,7,1,1,103,99,1,22,3,3,5,1,5,2013,5,2,2,4,67,1
6184,2019,29,23,4,3,7,1,1,103,99,1,17,2,2,4,2,5,2013,5,2,2,4,67,1
6185,2019,29,18,4,3,7,1,1,101,7,1,23,3,3,5,1,5,9999,99,1,2,4,27,1
6186,2019,29,18,4,3,7,1,1,101,7,1,38,6,6,8,1,5,9999,99,1,2,4,27,1
6187,2019,29,19,4,3,7,1,2,201,99,1,26,4,4,6,1,3,9999,99,1,2,4,999,1
6188,2019,29,23,4,3,7,1,1,101,12,1,23,3,3,5,1,5,2016,5,1,2,4,6,1
6189,2019,29,23,4,3,7,1,1,101,12,2,21,3,3,5,1,5,2016,5,1,2,4,6,1
6190,2019,29,23,4,3,7,1,1,101,12,2,21,3,3,5,1,5,2016,5,1,2,4,6,1
6191,2019,29,21,4,3,7,1,16,1614,99,1,18,2,2,4,1,5,9999,99,1,2,4,67,1
6192,2019,29,21,4,3,7,1,16,1614,99,1,999,16,12,18,1,5,9999,99,1,2,4,67,1
6193,2019,30,15,3,2,7,2,1,102,99,1,28,4,4,6,1,99,9999,99,1,2,4,6,1
6194,2019,30,6,2,1,7,2,1,115,99,1,28,4,4,6,1,1,9999,99,1,2,4,64,1
6195,2019,30,13,3,2,7,2,5,501,99,1,40,7,7,9,1,5,9999,99,1,2,4,999,1
6196,2019,30,14,3,2,7,2,5,501,99,1,24,3,3,5,1,7,9999,99,1,2,4,6,1
6197,2019,30,21,4,3,7,2,10,1002,99,1,33,5,5,7,1,3,9999,99,1,2,1,69,1
6198,2019,30,21,4,3,7,2,10,1002,99,2,7,1,1,2,2,3,9999,99,1,2,1,69,1
6199,2019,30,15,3,2,7,2,9,914,99,1,31,5,5,7,1,1,9999,99,1,2,4,32,1
6200,2019,30,13,3,2,7,2,4,401,99,2,22,3,3,5,1,9,9999,99,4,2,3,999,1
6201,2019,30,13,3,2,7,2,4,401,99,2,26,4,4,6,1,9,9999,99,4,2,3,999,1
6202,2019,30,13,3,2,7,2,4,401,99,2,23,3,3,5,1,9,9999,99,4,2,3,999,1
6203,2019,30,13,3,2,7,2,4,401,99,1,46,8,8,10,1,9,9999,99,4,2,3,999,1
6204,2019,30,13,3,2,7,2,4,401,99,2,25,4,4,6,1,9,9999,99,4,2,3,999,1
6205,2019,30,13,3,2,7,2,4,401,99,2,71,13,11,15,1,9,9999,99,4,2,3,999,1
6206,2019,30,13,3,2,7,2,4,401,99,1,16,2,2,4,2,9,9999,99,4,2,3,999,1
6207,2019,30,13,3,2,7,2,4,401,99,1,6,1,1,2,2,9,9999,99,4,2,3,999,1
6208,2019,31,14,3,2,7,3,1,102,99,1,20,3,3,5,1,10,2014,5,1,2,4,25,1
6209,2019,31,14,3,2,7,3,1,102,99,1,18,2,2,4,1,10,2014,5,1,1,4,25,2
6210,2019,31,16,3,2,7,3,1,101,11,1,38,6,6,8,1,2,9999,99,1,1,4,27,2
6211,2019,31,20,4,3,7,3,1,115,99,1,24,3,3,5,1,1,9999,99,6,2,4,38,1
6212,2019,31,9,2,1,7,3,22,2207,99,1,18,2,2,4,1,99,9999,99,1,2,4,76,1
6213,2019,31,9,2,1,7,3,22,2207,99,1,20,3,3,5,1,1,9999,99,1,2,4,67,1
6214,2019,31,12,3,2,7,3,5,505,99,1,28,4,4,6,1,8,9999,99,1,2,4,76,1
6215,2019,31,18,4,3,7,3,12,1229,99,1,16,2,2,4,2,1,9999,99,2,1,4,6,2
6216,2019,31,18,4,3,7,3,12,1229,99,1,13,1,1,3,2,1,9999,99,2,2,4,6,1
6217,2019,31,17,3,2,7,3,13,1316,99,1,30,5,5,7,1,6,9999,99,2,1,2,69,2
6218,2019,31,0,1,1,7,3,18,1804,99,1,18,2,2,4,1,4,1992,3,1,2,3,69,1
6219,2019,31,0,1,1,7,3,18,1804,99,1,63,11,11,13,1,2,1999,3,1,2,3,69,1
6220,2019,31,4,1,1,7,3,18,1801,99,1,999,16,12,18,1,1,9999,99,1,2,4,32,1
6221,2019,31,4,1,1,7,3,18,1801,99,1,999,16,12,18,1,1,9999,99,1,2,4,32,1
6222,2019,1,22,4,3,7,1,1,101,12,1,20,3,3,5,1,99,9999,99,5,1,16,999,2
6223,2019,1,11,2,1,7,1,4,409,99,1,78,14,11,16,1,6,9999,99,5,1,99,69,2
6224,2019,1,19,4,3,7,1,10,1004,99,2,56,10,10,12,1,9,9999,99,5,1,3,69,2
6225,2019,1,19,4,3,7,1,10,1004,99,1,999,16,12,18,9,9,9999,99,5,2,3,69,1
6226,2019,1,9,2,1,7,1,1,101,9,1,76,14,11,16,1,5,9999,99,5,2,1,999,1
6227,2019,1,18,4,3,7,1,1,108,99,1,21,3,3,5,1,5,9999,99,5,2,4,999,1
6228,2019,2,0,1,1,7,2,1,115,99,2,44,7,7,9,1,4,2010,5,5,2,1,69,1
6229,2019,2,17,3,2,7,2,1,101,18,1,31,5,5,7,1,99,9999,99,5,2,5,999,1
6230,2019,2,18,4,3,7,2,1,101,24,2,8,1,1,2,2,3,2010,5,5,2,4,76,1
6231,2019,2,20,4,3,7,2,1,109,99,2,28,4,4,6,1,4,2009,4,5,2,2,17,1
6232,2019,2,13,3,2,7,2,1,108,99,1,77,14,11,16,1,99,9999,99,5,2,99,999,1
6233,2019,3,10,2,1,7,3,1,101,2,1,64,11,11,13,1,99,9999,99,5,2,12,999,1
6234,2019,3,6,2,1,7,3,1,101,7,2,52,9,9,11,1,4,9999,99,5,2,1,999,1
6235,2019,3,20,4,3,7,3,1,117,99,1,69,12,11,14,1,1,2013,5,5,2,4,3,1
6236,2019,3,0,1,1,7,3,1,108,99,1,28,4,4,6,1,99,9999,99,5,2,99,999,1
6237,2019,3,17,3,2,7,3,22,2201,99,1,4,1,1,1,2,1,2018,5,5,2,4,18,1
6238,2019,3,15,3,2,7,3,20,2001,99,1,2,1,1,1,2,3,9999,99,5,1,5,999,2
6239,2019,3,20,4,3,7,3,20,2001,99,1,88,15,11,17,1,99,9999,99,5,1,1,999,2
6240,2019,3,19,4,3,7,3,18,1803,99,2,999,16,12,18,9,99,9999,99,5,2,3,999,1
6241,2019,3,19,4,3,7,3,18,1803,99,2,999,16,12,18,9,99,9999,99,5,2,3,999,1
6242,2019,3,13,3,2,7,3,7,706,99,1,6,1,1,2,2,2,2018,5,5,1,4,27,2
6243,2019,3,18,4,3,7,3,4,401,99,2,8,1,1,2,2,1,9999,99,5,2,1,999,1
6244,2019,3,18,4,3,7,3,4,401,99,1,10,1,1,3,2,1,9999,99,5,2,1,999,1
6245,2019,3,13,3,2,7,3,3,307,99,2,37,6,6,8,1,99,9999,99,5,1,99,999,2
6246,2019,3,13,3,2,7,3,3,307,99,2,7,1,1,2,2,99,9999,99,5,1,99,999,1
6247,2019,3,13,3,2,7,3,3,307,99,1,13,1,1,3,2,99,9999,99,5,1,99,999,2
6248,2019,4,12,3,2,7,4,1,101,1,2,32,5,5,7,1,5,2018,5,5,2,4,18,1
6249,2019,4,12,3,2,7,4,1,102,99,1,82,15,11,17,1,2,2017,5,5,2,10,28,1
6250,2019,4,8,2,1,7,4,2,208,99,1,38,6,6,8,1,2,1987,2,5,2,1,60,1
6251,2019,4,21,4,3,7,4,1,101,7,2,38,6,6,8,1,5,9999,99,5,2,4,3,1
6252,2019,5,10,2,1,7,5,7,701,99,1,67,12,11,14,1,99,9999,99,5,2,5,999,1
6253,2019,5,14,3,2,7,5,1,116,99,2,54,9,9,11,1,99,9999,99,5,2,99,999,1
6254,2019,5,23,4,3,7,5,1,101,1,1,22,3,3,5,1,4,2010,5,5,2,1,56,1
6255,2019,5,23,4,3,7,5,1,101,1,2,21,3,3,5,1,4,2010,5,5,2,1,56,1
6256,2019,5,18,4,3,7,5,1,101,8,1,52,9,9,11,1,1,2013,5,5,2,4,67,1
6257,2019,5,20,4,3,7,5,9,921,99,2,34,5,5,7,1,3,1996,3,5,2,3,69,1
6258,2019,6,23,4,3,7,6,1,108,99,1,17,2,2,4,2,99,9999,99,5,2,1,999,1
6259,2019,6,21,4,3,7,6,1,101,1,2,22,3,3,5,1,2,2012,5,5,2,1,67,1
6260,2019,6,16,3,2,7,6,1,108,99,1,48,8,8,10,1,4,2008,4,5,2,1,27,1
6261,2019,6,19,4,3,7,6,3,301,99,1,9,1,1,2,2,6,1999,3,5,2,3,69,1
6262,2019,6,15,3,2,7,6,1,101,6,1,31,5,5,7,1,5,9999,99,5,2,1,27,1
6263,2019,6,20,4,3,7,6,1,101,6,1,18,2,2,4,1,99,9999,99,5,2,1,999,1
6264,2019,6,10,2,1,7,6,1,101,10,1,84,15,11,17,1,99,9999,99,5,2,1,999,1
6265,2019,6,19,4,3,7,6,1,101,21,1,58,10,10,12,1,99,9999,99,5,2,1,999,1
6266,2019,6,8,2,1,7,6,1,108,99,1,90,15,11,17,1,99,9999,99,5,2,4,999,1
6267,2019,7,17,3,2,7,7,16,1613,99,2,10,1,1,3,2,2,2006,4,5,1,1,74,2
