núm_corre,año_ocu,día_ocu,hora_ocu,g_hora,g_hora_5,mes_ocu,día_sem_ocu,mupio_ocu,depto_ocu,zona_ocu,sexo_per,edad_per,g_edad_80ymás,g_edad_60ymás,edad_quinquenales,mayor_menor,tipo_veh,marca_veh,color_veh,modelo_veh,g_modelo_veh,tipo_eve,fall_les,int_o_noint
5751,2018,18,11,2,1,8,6,2201,22,99,1,36,6,6,8,1,5,999,99,9999,99,1,2,1
5752,2018,18,11,2,1,8,6,2201,22,99,1,55,10,10,12,1,5,999,99,9999,99,1,2,1
5753,2018,18,20,4,3,8,6,2201,22,99,1,24,3,3,5,1,4,18,2,9999,99,1,2,1
5754,2018,18,15,3,2,8,6,504,5,99,1,22,3,3,5,1,4,6,5,9999,99,1,2,1
5755,2018,18,10,2,1,8,6,902,9,99,1,31,5,5,7,1,1,48,6,9999,99,1,2,1
5756,2018,18,10,2,1,8,6,902,9,99,1,31,5,5,7,1,1,48,6,9999,99,1,2,1
5757,2018,18,10,2,1,8,6,902,9,99,1,31,5,5,7,1,1,48,6,9999,99,1,2,1
5758,2018,18,10,2,1,8,6,902,9,99,2,31,5,5,7,1,1,48,6,9999,99,1,2,1
5759,2018,18,10,2,1,8,6,902,9,99,1,31,5,5,7,1,1,48,6,9999,99,1,2,1
5760,2018,18,10,2,1,8,6,902,9,99,1,31,5,5,7,1,1,48,6,9999,99,1,2,1
5761,2018,18,10,2,1,8,6,902,9,99,1,31,5,5,7,1,1,48,6,9999,99,1,2,1
5762,2018,18,10,2,1,8,6,902,9,99,2,32,5,5,7,1,1,48,6,9999,99,1,2,1
5763,2018,18,10,2,1,8,6,902,9,99,2,59,10,10,12,1,1,48,6,9999,99,1,2,1
5764,2018,18,10,2,1,8,6,902,9,99,2,27,4,4,6,1,1,48,6,9999,99,1,2,1
5765,2018,18,10,2,1,8,6,902,9,99,2,17,2,2,4,2,1,48,6,9999,99,1,2,1
5766,2018,18,10,2,1,8,6,902,9,99,2,34,5,5,7,1,1,48,6,9999,99,1,2,1
5767,2018,18,10,2,1,8,6,902,9,99,2,3,1,1,1,2,1,48,6,9999,99,1,2,1
5768,2018,18,10,2,1,8,6,902,9,99,2,46,8,8,10,1,1,48,6,9999,99,1,2,1
5769,2018,18,15,3,2,8,6,314,3,99,1,29,4,4,6,1,4,6,1,9999,99,1,2,1
5770,2018,18,15,3,2,8,6,314,3,99,1,18,2,2,4,1,4,6,1,9999,99,1,1,2
5771,2018,19,18,4,3,8,7,101,1,1,2,21,3,3,5,1,1,10,3,2012,5,1,2,1
5772,2018,19,15,3,2,8,7,101,1,10,1,27,4,4,6,1,4,67,1,2014,5,1,2,1
5773,2018,19,11,2,1,8,7,2201,22,99,1,57,10,10,12,1,3,69,9,1992,3,1,2,1
5774,2018,19,11,2,1,8,7,2201,22,99,2,50,9,9,11,1,3,69,9,1992,3,1,2,1
5775,2018,19,17,3,2,8,7,1908,19,99,2,15,2,2,4,2,4,67,2,9999,99,1,2,1
5776,2018,19,18,4,3,8,7,1910,19,99,2,27,4,4,6,1,1,999,99,9999,99,1,2,1
5777,2018,19,15,3,2,8,7,1609,16,99,1,40,7,7,9,1,4,6,3,9999,99,1,2,1
5778,2018,19,15,3,2,8,7,1609,16,99,1,38,6,6,8,1,4,27,3,9999,99,1,2,1
5779,2018,19,5,1,1,8,7,1805,18,99,2,42,7,7,9,1,12,50,4,9999,99,1,1,2
5780,2018,19,5,1,1,8,7,1805,18,99,1,20,3,3,5,1,12,50,4,9999,99,1,2,1
5781,2018,19,5,1,1,8,7,1805,18,99,2,18,2,2,4,1,12,50,4,9999,99,1,2,1
5782,2018,19,5,1,1,8,7,1805,18,99,1,19,2,2,4,1,12,50,4,9999,99,1,2,1
5783,2018,19,5,1,1,8,7,1805,18,99,2,11,1,1,3,2,12,50,4,9999,99,1,2,1
5784,2018,19,5,1,1,8,7,1805,18,99,1,22,3,3,5,1,12,50,4,9999,99,1,2,1
5785,2018,19,8,2,1,8,7,301,3,99,1,42,7,7,9,1,11,999,2,2007,4,1,2,1
5786,2018,20,14,3,2,8,1,101,1,3,1,35,6,6,8,1,4,32,5,2009,4,1,2,1
5787,2018,20,17,3,2,8,1,101,1,10,1,19,2,2,4,1,4,77,2,9999,99,1,2,1
5788,2018,20,5,1,1,8,1,101,1,7,1,36,6,6,8,1,4,64,1,2006,4,1,2,1
5789,2018,20,18,4,3,8,1,2201,22,99,1,64,11,11,13,1,3,69,5,9999,99,7,2,1
5790,2018,20,18,4,3,8,1,2201,22,99,1,73,13,11,15,1,3,69,5,9999,99,7,2,1
5791,2018,20,18,4,3,8,1,2201,22,99,2,36,6,6,8,1,3,69,5,9999,99,7,2,1
5792,2018,20,21,4,3,8,1,1901,19,99,1,16,2,2,4,2,4,32,1,9999,99,7,1,2
5793,2018,20,3,1,1,8,1,207,2,99,1,34,5,5,7,1,2,69,11,9999,99,3,2,1
5794,2018,20,3,1,1,8,1,207,2,99,2,23,3,3,5,1,2,69,11,9999,99,3,2,1
5795,2018,20,3,1,1,8,1,207,2,99,1,2,1,1,1,2,2,69,11,9999,99,3,2,1
5796,2018,20,3,1,1,8,1,207,2,99,2,8,1,1,2,2,2,69,11,9999,99,3,2,1
5797,2018,21,18,4,3,8,2,101,1,1,2,45,8,8,10,1,12,50,3,2010,5,2,2,1
5798,2018,21,18,4,3,8,2,101,1,1,2,52,9,9,11,1,12,50,3,2010,5,2,2,1
5799,2018,21,15,3,2,8,2,101,1,18,1,16,2,2,4,2,4,999,99,9999,99,1,2,1
5800,2018,21,21,4,3,8,2,115,1,99,1,40,7,7,9,1,1,52,16,9999,99,1,2,1
5801,2018,21,21,4,3,8,2,115,1,99,2,53,9,9,11,1,1,52,16,9999,99,1,2,1
5802,2018,21,1,1,1,8,2,108,1,99,1,38,6,6,8,1,3,69,10,1984,2,2,2,1
5803,2018,21,16,3,2,8,2,2001,20,99,1,19,2,2,4,1,4,64,1,9999,99,1,2,1
5804,2018,21,0,1,1,8,2,1602,16,99,1,30,5,5,7,1,2,69,9,1989,2,1,2,1
5805,2018,21,0,1,1,8,2,1602,16,99,1,41,7,7,9,1,2,69,9,1989,2,1,2,1
5806,2018,21,0,1,1,8,2,1602,16,99,2,22,3,3,5,1,2,69,9,1989,2,1,2,1
5807,2018,21,0,1,1,8,2,1602,16,99,1,8,1,1,2,2,2,69,9,1989,2,1,2,1
5808,2018,21,0,1,1,8,2,1602,16,99,2,40,7,7,9,1,2,69,9,1989,2,1,2,2
5809,2018,21,0,1,1,8,2,1602,16,99,1,11,1,1,3,2,2,69,9,1989,2,1,2,2
5810,2018,21,0,1,1,8,2,1602,16,99,1,16,2,2,4,2,2,69,9,1989,2,1,2,2
5811,2018,21,1,1,1,8,2,203,2,99,1,30,5,5,7,1,4,999,5,9999,99,2,2,1
5812,2018,21,16,3,2,8,2,1802,18,99,1,33,5,5,7,1,4,999,5,9999,99,1,2,1
5813,2018,21,19,4,3,8,2,1801,18,99,2,29,4,4,6,1,4,27,5,9999,99,1,2,1
5814,2018,21,16,3,2,8,2,301,3,99,1,53,9,9,11,1,3,999,4,1995,3,1,2,1
5815,2018,21,16,3,2,8,2,301,3,99,2,63,11,11,13,1,3,999,4,1995,3,1,2,1
5816,2018,21,16,3,2,8,2,301,3,99,1,63,11,11,13,1,3,999,4,1995,3,1,1,2
5817,2018,22,0,1,1,8,3,1901,19,99,1,36,6,6,8,1,1,27,9,2008,4,1,2,1
5818,2018,22,0,1,1,8,3,1101,11,99,1,72,13,11,15,1,4,27,5,9999,99,1,2,1
5819,2018,22,5,1,1,8,3,1420,14,99,1,29,4,4,6,1,1,13,4,9999,99,2,2,1
5820,2018,23,17,3,2,8,4,101,1,2,1,19,2,2,4,1,4,32,3,9999,99,1,2,1
5821,2018,23,14,3,2,8,4,101,1,13,2,25,4,4,6,1,4,32,5,9999,99,1,2,1
5822,2018,23,21,4,3,8,4,114,1,99,1,51,9,9,11,1,2,69,6,9999,99,1,2,1
5823,2018,23,21,4,3,8,4,114,1,99,1,19,2,2,4,1,4,999,5,2006,4,1,2,1
5824,2018,23,17,3,2,8,5,1904,19,99,1,23,3,3,5,1,3,41,2,2002,4,2,2,1
5825,2018,23,17,3,2,8,5,1904,19,99,1,35,6,6,8,1,3,41,2,2002,4,2,2,2
5826,2018,23,17,3,2,8,5,1904,19,99,1,33,5,5,7,1,3,41,2,2002,4,2,2,1
5827,2018,23,17,3,2,8,5,1904,19,99,1,25,4,4,6,1,3,41,2,2002,4,2,2,2
5828,2018,23,18,4,3,8,4,1001,10,99,1,20,3,3,5,1,4,67,5,9999,99,1,2,1
5829,2018,23,20,4,3,8,4,919,9,99,2,14,1,1,3,2,3,69,9,9999,99,2,1,2
5830,2018,23,2,1,1,8,5,1601,16,99,1,23,3,3,5,1,4,6,5,9999,99,4,2,1
5831,2018,23,2,1,1,8,5,1601,16,99,1,19,2,2,4,1,4,6,5,9999,99,4,2,1
5832,2018,24,7,2,1,8,5,101,1,18,1,34,5,5,7,1,4,32,6,9999,99,1,2,1
5833,2018,24,7,2,1,8,5,101,1,18,1,22,3,3,5,1,4,32,6,9999,99,1,2,1
5834,2018,24,13,3,2,8,5,107,1,99,1,17,2,2,4,2,4,76,1,2013,5,1,2,1
5835,2018,24,13,3,2,8,5,107,1,99,1,15,2,2,4,2,4,76,1,2013,5,1,2,1
5836,2018,24,13,3,2,8,5,107,1,99,1,28,4,4,6,1,4,32,1,2017,5,1,2,1
5837,2018,24,22,4,3,8,5,113,1,99,1,32,5,5,7,1,4,67,5,9999,99,1,2,1
5838,2018,24,21,4,3,8,5,2005,20,99,1,27,4,4,6,1,4,63,3,9999,99,1,1,2
5839,2018,24,21,4,3,8,5,2005,20,99,1,28,4,4,6,1,14,6,6,9999,99,1,1,2
5840,2018,24,21,4,3,8,5,2001,20,99,1,21,3,3,5,1,4,67,4,9999,99,1,2,1
5841,2018,24,20,4,3,8,5,609,6,99,1,35,6,6,8,1,4,76,9,2014,5,4,2,1
5842,2018,24,6,2,1,8,5,1001,10,99,1,43,7,7,9,1,3,999,1,1988,2,1,2,1
5843,2018,25,18,4,3,8,6,101,1,16,1,27,4,4,6,1,4,32,5,2013,5,1,2,1
5844,2018,25,16,3,2,8,6,101,1,7,1,33,5,5,7,1,4,999,4,9999,99,4,2,1
5845,2018,25,10,2,1,8,6,101,1,12,2,48,8,8,10,1,2,999,99,9999,99,2,2,1
5846,2018,25,10,2,1,8,6,101,1,12,1,5,1,1,2,2,2,999,99,9999,99,2,2,1
5847,2018,25,10,2,1,8,6,101,1,12,2,6,1,1,2,2,2,999,99,9999,99,2,2,1
5848,2018,25,10,2,1,8,6,115,1,99,2,37,6,6,8,1,2,28,4,2004,4,1,2,2
5849,2018,25,10,2,1,8,6,115,1,99,1,7,1,1,2,2,2,28,4,2004,4,1,2,2
5850,2018,25,10,2,1,8,6,115,1,99,2,13,1,1,3,2,2,28,4,2004,4,1,2,2
5851,2018,25,10,2,1,8,6,115,1,99,2,61,11,11,13,1,2,28,4,2004,4,1,2,2
5852,2018,25,10,2,1,8,6,115,1,99,1,68,12,11,14,1,2,28,4,2004,4,1,2,2
5853,2018,25,15,3,2,8,6,108,1,99,1,20,3,3,5,1,4,76,10,9999,99,1,2,1
5854,2018,25,20,4,3,8,6,2201,22,99,2,32,5,5,7,1,4,67,4,2016,5,1,2,1
5855,2018,25,17,3,2,8,6,2217,22,99,2,20,3,3,5,1,1,50,7,1980,2,1,2,1
5856,2018,25,17,3,2,8,6,2217,22,99,2,7,1,1,2,2,1,50,7,1980,2,1,2,1
5857,2018,25,17,3,2,8,6,2217,22,99,2,7,1,1,2,2,1,50,7,1980,2,1,2,1
5858,2018,25,17,3,2,8,6,2217,22,99,1,4,1,1,1,2,1,50,7,1980,2,1,2,1
5859,2018,25,0,1,1,8,6,2001,20,99,1,20,3,3,5,1,4,18,1,9999,99,2,2,1
5860,2018,25,15,3,2,8,6,2001,20,99,1,30,5,5,7,1,4,67,5,9999,99,1,2,1
5861,2018,25,15,3,2,8,6,1617,16,99,1,23,3,3,5,1,4,6,5,2014,5,1,2,1
5862,2018,26,11,2,1,8,7,101,1,1,1,26,4,4,6,1,4,67,3,2017,5,1,2,1
5863,2018,26,17,3,2,8,7,101,1,3,1,22,3,3,5,1,4,27,1,2017,5,1,2,1
5864,2018,26,17,3,2,8,7,101,1,3,2,22,3,3,5,1,4,27,1,2017,5,1,2,1
5865,2018,26,9,2,1,8,7,113,1,99,1,23,3,3,5,1,4,999,2,9999,99,2,1,2
5866,2018,26,20,4,3,8,7,101,1,10,1,30,5,5,7,1,4,67,1,2017,5,2,2,1
5867,2018,26,20,4,3,8,7,101,1,10,1,38,6,6,8,1,4,67,1,2017,5,2,2,1
5868,2018,26,1,1,1,8,7,101,1,11,1,25,4,4,6,1,4,32,5,9999,99,2,1,2
5869,2018,26,3,1,1,8,7,101,1,11,1,24,3,3,5,1,4,6,5,9999,99,2,2,1
5870,2018,26,5,1,1,8,7,101,1,21,1,19,2,2,4,1,4,27,5,9999,99,2,2,1
5871,2018,26,18,4,3,8,7,2103,21,99,2,20,3,3,5,1,4,67,4,2012,5,1,2,1
5872,2018,26,10,2,1,8,7,1901,19,99,1,25,4,4,6,1,1,17,4,2000,4,1,2,1
5873,2018,26,10,2,1,8,7,1901,19,99,1,44,7,7,9,1,4,67,5,2017,5,1,2,1
5874,2018,26,0,1,1,8,7,614,6,99,1,49,8,8,10,1,2,67,5,9999,99,1,2,2
5875,2018,26,15,3,2,8,7,1014,10,99,1,56,10,10,12,1,3,69,2,9999,99,3,2,2
5876,2018,26,15,3,2,8,7,1014,10,99,2,46,8,8,10,1,3,69,2,9999,99,3,2,2
5877,2018,26,15,3,2,8,7,1014,10,99,1,24,3,3,5,1,3,69,2,9999,99,3,2,2
5878,2018,26,15,3,2,8,7,1014,10,99,2,21,3,3,5,1,3,69,2,9999,99,3,2,2
5879,2018,26,15,3,2,8,7,1014,10,99,2,35,6,6,8,1,3,69,2,9999,99,3,2,2
5880,2018,26,0,1,1,8,7,1804,18,99,2,56,10,10,12,1,12,49,1,2002,4,3,1,2
5881,2018,26,0,1,1,8,7,1804,18,99,1,42,7,7,9,1,12,49,1,2002,4,3,1,2
5882,2018,26,0,1,1,8,7,1804,18,99,1,11,1,1,3,2,12,49,1,2002,4,3,1,2
5883,2018,26,0,1,1,8,7,1804,18,99,1,18,2,2,4,1,12,49,1,2002,4,3,1,2
5884,2018,26,0,1,1,8,7,1804,18,99,1,34,5,5,7,1,12,49,1,2002,4,3,2,1
5885,2018,26,0,1,1,8,7,1804,18,99,1,26,4,4,6,1,12,49,1,2002,4,3,2,1
5886,2018,26,0,1,1,8,7,1804,18,99,1,37,6,6,8,1,12,49,1,2002,4,3,2,1
5887,2018,26,0,1,1,8,7,1804,18,99,2,62,11,11,13,1,12,49,1,2002,4,3,2,1
5888,2018,26,0,1,1,8,7,1804,18,99,1,40,7,7,9,1,12,49,1,2002,4,3,2,1
5889,2018,26,0,1,1,8,7,1804,18,99,1,45,8,8,10,1,12,49,1,2002,4,3,2,1
5890,2018,26,0,1,1,8,7,1804,18,99,2,40,7,7,9,1,12,49,1,2002,4,3,2,1
5891,2018,26,0,1,1,8,7,1804,18,99,2,43,7,7,9,1,12,49,1,2002,4,3,2,1
5892,2018,26,0,1,1,8,7,1804,18,99,1,39,6,6,8,1,12,49,1,2002,4,3,2,1
5893,2018,26,0,1,1,8,7,1804,18,99,2,23,3,3,5,1,12,49,1,2002,4,3,2,1
5894,2018,26,0,1,1,8,7,1804,18,99,1,26,4,4,6,1,12,49,1,2002,4,3,2,1
5895,2018,26,0,1,1,8,7,1804,18,99,1,17,2,2,4,2,12,49,1,2002,4,3,2,1
5896,2018,26,0,1,1,8,7,1804,18,99,2,17,2,2,4,2,12,49,1,2002,4,3,2,1
5897,2018,26,0,1,1,8,7,1804,18,99,1,33,5,5,7,1,12,49,1,2002,4,3,2,1
5898,2018,26,0,1,1,8,7,1804,18,99,1,35,6,6,8,1,12,49,1,2002,4,3,2,1
5899,2018,26,0,1,1,8,7,1804,18,99,2,21,3,3,5,1,12,49,1,2002,4,3,2,1
5900,2018,26,0,1,1,8,7,1804,18,99,2,25,4,4,6,1,12,49,1,2002,4,3,2,1
5901,2018,26,0,1,1,8,7,1804,18,99,1,10,1,1,3,2,12,49,1,2002,4,3,2,1
5902,2018,26,19,4,3,8,7,705,7,99,1,49,8,8,10,1,1,69,4,2017,5,7,2,2
5903,2018,26,19,4,3,8,7,705,7,99,1,35,6,6,8,1,1,69,4,2017,5,7,2,2
5904,2018,26,19,4,3,8,7,705,7,99,1,15,2,2,4,2,1,69,4,2017,5,7,2,2
5905,2018,26,2,1,1,8,7,401,4,99,1,29,4,4,6,1,4,39,5,9999,99,2,2,1
5906,2018,26,9,2,1,8,7,403,4,99,1,20,3,3,5,1,4,27,5,2006,4,1,1,2
5907,2018,26,6,2,1,8,7,415,4,99,2,50,9,9,11,1,12,999,1,9999,99,2,2,1
5908,2018,26,6,2,1,8,7,415,4,99,1,42,7,7,9,1,12,999,1,9999,99,2,2,1
5909,2018,26,6,2,1,8,7,415,4,99,2,18,2,2,4,1,12,999,1,9999,99,2,2,1
5910,2018,27,18,4,3,8,1,1617,16,99,2,60,11,11,13,1,3,69,3,1985,2,2,2,1
5911,2018,27,18,4,3,8,1,113,1,99,1,31,5,5,7,1,12,30,1,1990,3,1,2,1
5912,2018,27,18,4,3,8,1,113,1,99,1,1,1,1,1,2,12,30,1,1990,3,1,2,1
5913,2018,27,18,4,3,8,1,113,1,99,2,25,4,4,6,1,12,30,1,1990,3,1,2,1
5914,2018,27,18,4,3,8,1,113,1,99,1,19,2,2,4,1,12,30,1,1990,3,1,2,1
5915,2018,27,18,4,3,8,1,113,1,99,1,37,6,6,8,1,12,30,1,1990,3,1,2,1
5916,2018,28,20,4,3,8,2,511,5,99,1,34,5,5,7,1,1,69,1,2007,4,1,2,1
5917,2018,28,1,1,1,8,2,1601,16,99,2,45,8,8,10,1,10,69,2,9999,99,1,2,1
5918,2018,28,1,1,1,8,2,1601,16,99,1,37,6,6,8,1,10,69,2,9999,99,1,2,1
5919,2018,28,1,1,1,8,2,1601,16,99,2,27,4,4,6,1,10,69,2,9999,99,1,2,1
5920,2018,28,0,1,1,8,2,410,4,99,1,40,7,7,9,1,11,999,6,9999,99,1,2,1
5921,2018,28,0,1,1,8,2,410,4,99,1,24,3,3,5,1,5,41,2,9999,99,1,2,1
5922,2018,28,0,1,1,8,2,410,4,99,1,18,2,2,4,1,5,41,2,9999,99,1,2,1
5923,2018,28,0,1,1,8,2,410,4,99,1,19,2,2,4,1,5,41,2,9999,99,1,2,1
5924,2018,28,0,1,1,8,2,410,4,99,1,20,3,3,5,1,5,41,2,9999,99,1,2,1
5925,2018,28,0,1,1,8,2,410,4,99,2,30,5,5,7,1,11,999,6,9999,99,1,2,1
5926,2018,28,0,1,1,8,2,410,4,99,2,0,1,1,1,2,11,999,6,9999,99,1,1,2
5927,2018,28,13,3,2,8,2,614,6,99,1,20,3,3,5,1,4,35,5,9999,99,1,2,1
5928,2018,28,21,4,3,8,2,116,1,99,1,2,1,1,1,2,1,69,6,9999,99,1,2,1
5929,2018,28,7,2,1,8,2,108,1,99,1,24,3,3,5,1,4,999,99,9999,99,4,2,1
5930,2018,28,7,2,1,8,2,108,1,99,1,29,4,4,6,1,4,999,99,9999,99,4,2,1
5931,2018,29,11,2,1,8,3,101,1,9,1,23,3,3,5,1,4,999,1,9999,99,1,2,1
5932,2018,29,8,2,1,8,3,203,2,99,1,39,6,6,8,1,6,999,2,9999,99,1,2,1
5933,2018,29,8,2,1,8,3,203,2,99,1,45,8,8,10,1,12,69,6,2008,4,1,2,1
5934,2018,29,8,2,1,8,3,203,2,99,1,48,8,8,10,1,12,69,6,2008,4,1,2,1
5935,2018,29,8,2,1,8,3,203,2,99,1,40,7,7,9,1,12,69,6,2008,4,1,2,1
5936,2018,29,8,2,1,8,3,203,2,99,1,35,6,6,8,1,12,69,6,2008,4,1,2,1
5937,2018,29,8,2,1,8,3,203,2,99,1,32,5,5,7,1,3,69,4,2010,5,1,2,1
5938,2018,29,8,2,1,8,3,203,2,99,1,44,7,7,9,1,3,69,99,9999,99,1,2,1
5939,2018,29,1,1,1,8,3,1301,13,99,1,23,3,3,5,1,4,32,1,9999,99,1,2,1
5940,2018,29,0,1,1,8,3,301,3,99,1,44,7,7,9,1,4,18,5,9999,99,1,2,1
5941,2018,29,0,1,1,8,3,301,3,99,1,72,13,11,15,1,4,18,5,9999,99,1,2,1
5942,2018,29,6,2,1,8,3,501,5,99,1,21,3,3,5,1,4,6,5,2015,5,1,2,1
5943,2018,29,19,4,3,8,3,706,7,99,1,22,3,3,5,1,3,69,5,9999,99,1,2,1
5944,2018,30,0,1,1,8,4,108,1,99,1,36,6,6,8,1,1,48,3,9999,99,1,2,1
5945,2018,30,7,2,1,8,4,2001,20,99,1,23,3,3,5,1,4,18,5,9999,99,1,2,1
5946,2018,30,14,3,2,8,4,1001,10,99,1,17,2,2,4,2,4,140,3,9999,99,1,2,1
5947,2018,30,15,3,2,8,4,1601,16,99,1,23,3,3,5,1,4,999,3,9999,99,1,1,2
5948,2018,30,15,3,2,8,4,1601,16,99,1,999,16,12,18,1,4,999,3,9999,99,1,1,2
5949,2018,30,12,3,2,8,4,208,2,99,1,53,9,9,11,1,8,999,2,9999,99,3,2,1
5950,2018,30,20,4,3,8,4,207,2,99,1,999,16,12,18,1,4,6,5,9999,99,1,1,2
5951,2018,30,6,2,1,8,4,1804,18,99,1,52,9,9,11,1,4,105,5,9999,99,1,2,1
5952,2018,30,6,2,1,8,4,1804,18,99,1,27,4,4,6,1,4,105,5,9999,99,1,1,2
5953,2018,30,17,3,2,8,4,1804,18,99,2,32,5,5,7,1,3,69,2,2006,4,1,2,1
5954,2018,30,17,3,2,8,4,1804,18,99,2,48,8,8,10,1,3,69,2,2006,4,1,2,1
5955,2018,30,17,3,2,8,4,1804,18,99,1,6,1,1,2,2,3,69,2,2006,4,1,2,1
5956,2018,30,17,3,2,8,4,1804,18,99,2,5,1,1,2,2,1,48,9,9999,99,1,1,2
5957,2018,30,18,4,3,8,4,1803,18,99,1,36,6,6,8,1,3,69,2,2013,5,1,2,1
5958,2018,30,18,4,3,8,4,1803,18,99,2,30,5,5,7,1,3,69,2,2013,5,1,2,1
5959,2018,30,18,4,3,8,4,1708,17,99,1,44,7,7,9,1,3,999,99,9999,99,3,1,2
5960,2018,30,18,4,3,8,4,1708,17,99,1,999,16,12,18,1,3,999,99,9999,99,3,2,1
5961,2018,30,23,4,3,8,4,409,4,99,2,53,9,9,11,1,3,17,11,2007,4,3,2,1
5962,2018,30,23,4,3,8,4,409,4,99,2,32,5,5,7,1,3,17,11,2007,4,3,2,1
5963,2018,30,15,3,2,8,4,107,1,99,1,32,5,5,7,1,4,999,4,9999,99,1,2,1
5964,2018,30,15,3,2,8,4,107,1,99,1,15,2,2,4,2,4,999,4,9999,99,1,2,1
5965,2018,30,20,4,3,8,4,2206,22,99,1,23,3,3,5,1,4,999,99,9999,99,1,2,1
5966,2018,30,20,4,3,8,4,2206,22,99,1,24,3,3,5,1,4,999,99,9999,99,1,2,1
5967,2018,31,23,4,3,8,5,101,1,8,1,30,5,5,7,1,4,6,5,9999,99,1,1,2
5968,2018,31,7,2,1,8,5,512,5,99,1,34,5,5,7,1,12,999,17,9999,99,7,2,1
5969,2018,31,7,2,1,8,5,512,5,99,1,17,2,2,4,2,12,999,17,9999,99,7,2,1
5970,2018,31,7,2,1,8,5,512,5,99,1,30,5,5,7,1,12,999,17,9999,99,7,2,1
5971,2018,31,7,2,1,8,5,512,5,99,2,23,3,3,5,1,12,999,17,9999,99,7,2,1
5972,2018,31,7,2,1,8,5,512,5,99,1,63,11,11,13,1,12,999,17,9999,99,7,2,1
5973,2018,31,7,2,1,8,5,512,5,99,2,16,2,2,4,2,12,999,17,9999,99,7,2,1
5974,2018,31,7,2,1,8,5,512,5,99,2,30,5,5,7,1,12,999,17,9999,99,7,2,1
5975,2018,31,7,2,1,8,5,512,5,99,2,27,4,4,6,1,12,999,17,9999,99,7,2,1
5976,2018,31,7,2,1,8,5,512,5,99,1,27,4,4,6,1,12,999,17,9999,99,7,2,1
5977,2018,31,7,2,1,8,5,512,5,99,2,47,8,8,10,1,12,999,17,9999,99,7,2,1
5978,2018,31,7,2,1,8,5,512,5,99,1,30,5,5,7,1,12,999,17,9999,99,7,2,1
5979,2018,31,7,2,1,8,5,512,5,99,2,23,3,3,5,1,12,999,17,9999,99,7,2,1
5980,2018,31,7,2,1,8,5,512,5,99,2,17,2,2,4,2,12,999,17,9999,99,7,2,1
5981,2018,31,7,2,1,8,5,512,5,99,1,45,8,8,10,1,12,999,17,9999,99,7,2,1
5982,2018,31,7,2,1,8,5,512,5,99,2,37,6,6,8,1,12,999,17,9999,99,7,2,1
5983,2018,31,7,2,1,8,5,512,5,99,1,26,4,4,6,1,12,999,17,9999,99,7,2,1
5984,2018,31,7,2,1,8,5,512,5,99,1,23,3,3,5,1,12,999,17,9999,99,7,2,1
5985,2018,31,7,2,1,8,5,512,5,99,1,21,3,3,5,1,12,999,17,9999,99,7,2,1
5986,2018,31,7,2,1,8,5,512,5,99,1,54,9,9,11,1,12,999,17,9999,99,7,2,1
5987,2018,31,7,2,1,8,5,512,5,99,1,23,3,3,5,1,12,999,17,9999,99,7,2,1
5988,2018,31,7,2,1,8,5,512,5,99,1,21,3,3,5,1,12,999,17,9999,99,7,2,1
5989,2018,31,7,2,1,8,5,512,5,99,2,18,2,2,4,1,12,999,17,9999,99,7,2,1
5990,2018,31,7,2,1,8,5,512,5,99,1,17,2,2,4,2,12,999,17,9999,99,7,2,1
5991,2018,31,7,2,1,8,5,512,5,99,1,31,5,5,7,1,12,999,17,9999,99,7,2,1
5992,2018,31,7,2,1,8,5,512,5,99,1,29,4,4,6,1,12,999,17,9999,99,7,2,1
5993,2018,31,7,2,1,8,5,512,5,99,1,26,4,4,6,1,12,999,17,9999,99,7,2,1
5994,2018,31,18,4,3,8,5,601,6,99,2,30,5,5,7,1,4,6,17,9999,99,1,2,1
5995,2018,31,22,4,3,8,5,1103,11,99,1,44,7,7,9,1,4,67,17,2012,5,1,2,1
5996,2018,31,22,4,3,8,5,1103,11,99,1,54,9,9,11,1,4,67,17,2012,5,1,2,1
5997,2018,31,18,4,3,8,5,1327,13,99,1,26,4,4,6,1,4,76,3,9999,99,1,2,1
5998,2018,1,5,1,1,8,3,101,1,9,1,77,14,11,16,1,4,2,4,2018,5,5,2,1
5999,2018,1,5,1,1,8,3,101,1,9,1,999,16,12,18,1,4,2,4,2018,5,5,2,1
6000,2018,1,21,4,3,8,3,101,1,6,2,51,9,9,11,1,1,48,1,1990,3,5,2,1
6001,2018,1,8,2,1,8,3,115,1,99,2,28,4,4,6,1,4,6,1,2003,4,5,2,1
6002,2018,1,18,4,3,8,3,101,1,11,2,13,1,1,3,2,2,28,4,2017,5,5,2,1
6003,2018,1,18,4,3,8,3,101,1,11,2,15,2,2,4,2,2,28,4,2017,5,5,2,1
6004,2018,1,15,3,2,8,3,501,5,99,1,71,13,11,15,1,4,67,7,9999,99,5,2,1
6005,2018,1,22,4,3,8,3,1802,18,99,1,3,1,1,1,2,4,999,5,9999,99,5,2,1
6006,2018,1,22,4,3,8,3,1418,14,99,2,22,3,3,5,1,4,27,1,9999,99,5,2,1
6007,2018,1,22,4,3,8,3,1418,14,99,1,3,1,1,1,2,4,27,1,9999,99,5,2,1
6008,2018,2,15,3,2,8,4,101,1,1,2,26,4,4,6,1,1,69,4,9999,99,5,2,1
